Date,Category,Type,Amount,City,Province,Country,Latitude,Longitude,PaymentMode,TransactionID
2025-01-28,Gift,Income,164.62,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-504924
2025-04-25,Investments,Income,20.99,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-929822
2025-05-27,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-895702
2025-11-12,Entertainment,Expense,12.05,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-368355
2025-10-08,Utilities,Expense,376.69,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-216587
2025-06-04,Dining,Expense,57.52,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-769989
2025-02-02,Entertainment,Expense,53.23,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-762652
2026-01-03,Dining,Expense,65.99,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-744674
2025-04-06,Cybersecurity,Expense,269.1,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-170966
2025-07-19,Salary,Income,2574.67,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-491435
2025-07-02,Rent,Expense,1200.0,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-352838
2026-01-31,Groceries,Expense,236.94,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-146489
2026-02-21,Transport,Expense,260.69,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-762423
2025-02-02,Utilities,Expense,289.26,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-407696
2025-01-22,Dining,Expense,133.08,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-955015
2025-01-19,Tech,Expense,303.78,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-474314
2026-03-20,Salary,Income,2531.15,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-938171
2026-01-16,Cybersecurity,Expense,181.5,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-295892
2025-07-08,Entertainment,Expense,370.48,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-940064
2025-02-10,Cybersecurity,Expense,177.94,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-436814
2025-12-05,Transport,Expense,125.3,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-274739
2025-08-17,Transport,Expense,26.52,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-387892
2025-02-08,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-638009
2025-01-16,Utilities,Expense,65.68,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-136489
2026-02-03,Dining,Expense,261.61,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-694799
2025-12-14,Utilities,Expense,185.47,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-565504
2025-09-29,Utilities,Expense,153.11,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-361736
2026-01-12,Salary,Income,2437.21,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-688956
2025-12-27,Tech,Expense,184.05,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-827691
2025-04-13,Gift,Income,57.83,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-281043
2025-02-14,Gift,Income,326.1,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-844007
2025-05-29,Healthcare,Expense,357.62,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-932250
2025-03-04,Dining,Expense,394.2,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-928766
2025-10-11,Transport,Expense,233.19,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-741674
2025-06-08,Salary,Income,2479.63,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-906527
2025-03-06,Groceries,Expense,389.23,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-588461
2025-03-07,Transport,Expense,352.4,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-905077
2025-09-15,Gift,Income,365.18,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-643269
2025-03-24,Utilities,Expense,135.84,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-644103
2025-05-09,Salary,Income,2439.26,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-231250
2025-02-17,Healthcare,Expense,206.0,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-279516
2026-03-08,Transport,Expense,370.33,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-185168
2025-11-30,Tech,Expense,92.22,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-748133
2025-11-18,Entertainment,Expense,222.78,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-356773
2025-06-02,Cybersecurity,Expense,186.88,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-560959
2025-04-15,Entertainment,Expense,142.68,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-853258
2025-07-24,Transport,Expense,61.0,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-434617
2025-05-17,Groceries,Expense,185.34,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-153063
2026-03-19,Cybersecurity,Expense,250.0,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-952993
2025-04-08,Transport,Expense,307.62,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-622987
2025-01-12,Gift,Income,45.12,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-352422
2025-01-25,Transport,Expense,29.71,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-399628
2025-08-09,Groceries,Expense,62.23,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-900961
2025-07-25,Rent,Expense,1200.0,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-480133
2025-07-17,Groceries,Expense,206.66,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-965401
2025-03-07,Salary,Income,2595.02,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-933510
2026-01-22,Investments,Income,66.26,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-624369
2025-03-12,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-644559
2025-03-13,Healthcare,Expense,137.91,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-270395
2025-10-31,Tech,Expense,141.19,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-843167
2026-02-22,Entertainment,Expense,16.49,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-536774
2025-11-02,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-787436
2026-01-05,Dining,Expense,30.03,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-649697
2025-03-17,Cybersecurity,Expense,330.45,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-700383
2025-04-08,Salary,Income,2403.79,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-258787
2025-07-30,Dining,Expense,205.71,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-989587
2025-12-28,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-688132
2025-09-27,Entertainment,Expense,156.96,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-659024
2025-12-13,Transport,Expense,311.08,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-301603
2025-10-13,Investments,Income,126.41,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-839142
2025-06-12,Entertainment,Expense,197.12,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-401769
2025-07-14,Healthcare,Expense,359.35,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-910616
2025-01-22,Tech,Expense,122.18,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-563864
2025-04-20,Entertainment,Expense,88.81,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-689318
2025-02-25,Utilities,Expense,250.11,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-354235
2025-04-26,Healthcare,Expense,258.8,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-533377
2025-02-21,Entertainment,Expense,275.66,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-677086
2025-07-28,Freelance,Income,264.63,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-782139
2025-06-14,Tech,Expense,121.31,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-783984
2026-01-14,Healthcare,Expense,292.02,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-538184
2025-01-19,Freelance,Income,398.9,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-295361
2026-03-25,Investments,Income,24.61,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-451317
2025-09-26,Healthcare,Expense,202.63,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-386090
2025-06-19,Groceries,Expense,73.37,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-853504
2026-02-09,Transport,Expense,125.06,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-740632
2026-02-28,Gift,Income,176.8,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-520304
2025-03-13,Utilities,Expense,196.21,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-373453
2026-01-21,Entertainment,Expense,114.13,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-710754
2025-05-14,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-165142
2025-06-07,Entertainment,Expense,72.29,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-823821
2025-07-08,Tech,Expense,249.7,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-601410
2025-08-01,Transport,Expense,283.76,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-898867
2025-09-27,Groceries,Expense,184.23,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-691573
2025-09-16,Healthcare,Expense,88.84,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-272529
2025-08-15,Healthcare,Expense,55.33,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-195359
2026-02-19,Gift,Income,31.7,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-578987
2025-08-25,Healthcare,Expense,272.38,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-515182
2026-01-17,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-147489
2025-10-05,Groceries,Expense,397.71,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-133276
2026-01-29,Utilities,Expense,62.82,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-501058
2025-07-12,Cybersecurity,Expense,41.3,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-785280
2025-04-02,Salary,Income,2598.57,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-863214
2026-01-23,Salary,Income,2404.55,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-806215
2025-09-30,Cybersecurity,Expense,157.92,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-583000
2025-04-07,Tech,Expense,375.59,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-948799
2025-05-04,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-205797
2025-11-03,Entertainment,Expense,272.09,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-876513
2025-04-30,Entertainment,Expense,220.51,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-628373
2026-02-22,Freelance,Income,367.39,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-705526
2025-05-02,Transport,Expense,127.69,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-533649
2025-10-13,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-756401
2025-09-11,Healthcare,Expense,28.28,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-923975
2025-07-29,Cybersecurity,Expense,68.19,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-891062
2026-03-11,Dining,Expense,97.88,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-160423
2025-10-13,Cybersecurity,Expense,216.7,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-367382
2025-08-19,Groceries,Expense,340.38,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-154040
2026-03-24,Rent,Expense,1200.0,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-943737
2025-04-22,Healthcare,Expense,196.96,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-116078
2026-01-15,Dining,Expense,55.75,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-829417
2025-07-23,Dining,Expense,366.9,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-913185
2025-10-01,Entertainment,Expense,263.0,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-477114
2025-08-27,Entertainment,Expense,48.46,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-312994
2025-01-24,Cybersecurity,Expense,229.38,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-117007
2025-06-01,Cybersecurity,Expense,69.44,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-498290
2025-09-13,Dining,Expense,224.75,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-900441
2025-08-24,Gift,Income,75.61,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-246757
2025-04-05,Entertainment,Expense,367.59,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-649395
2026-02-23,Groceries,Expense,270.6,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-244170
2025-02-04,Freelance,Income,285.8,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-630299
2025-11-13,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-791309
2025-09-30,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-112426
2025-10-02,Tech,Expense,391.22,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-945328
2025-02-24,Freelance,Income,368.04,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-352674
2025-05-10,Healthcare,Expense,327.93,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-182857
2025-08-24,Cybersecurity,Expense,230.35,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-817269
2025-12-01,Salary,Income,2598.33,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-524965
2025-09-01,Healthcare,Expense,31.88,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-186702
2025-11-27,Cybersecurity,Expense,315.91,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-653815
2025-04-19,Freelance,Income,361.5,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-384263
2025-12-17,Groceries,Expense,370.98,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-288066
2025-01-09,Investments,Income,384.97,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-888795
2025-02-09,Gift,Income,126.72,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-694223
2025-12-13,Gift,Income,359.65,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-892313
2025-09-14,Groceries,Expense,300.73,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-202430
2025-06-24,Groceries,Expense,246.02,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-911131
2026-02-06,Tech,Expense,397.11,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-473095
2025-08-10,Cybersecurity,Expense,82.44,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-189856
2026-02-13,Tech,Expense,106.12,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-380989
2026-01-14,Utilities,Expense,161.95,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-195966
2025-08-16,Tech,Expense,150.37,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-238943
2025-08-18,Cybersecurity,Expense,227.22,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-208310
2025-10-11,Transport,Expense,46.3,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-503951
2025-07-18,Cybersecurity,Expense,313.88,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-699743
2025-03-28,Cybersecurity,Expense,64.15,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-617077
2025-08-11,Utilities,Expense,117.63,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-920685
2025-05-07,Tech,Expense,291.15,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-580102
2025-01-04,Tech,Expense,380.04,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-943135
2025-06-21,Gift,Income,177.94,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-415029
2025-09-03,Dining,Expense,132.53,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-405605
2025-10-22,Entertainment,Expense,314.97,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-393916
2025-07-06,Cybersecurity,Expense,54.42,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-720995
2025-12-16,Freelance,Income,309.37,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-842776
2026-03-02,Tech,Expense,280.21,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-245939
2025-05-10,Dining,Expense,266.88,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-177558
2025-10-26,Entertainment,Expense,166.31,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-670053
2025-12-26,Transport,Expense,359.25,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-214682
2025-03-27,Transport,Expense,262.33,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-889245
2025-02-24,Cybersecurity,Expense,14.11,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-635482
2025-10-25,Healthcare,Expense,278.19,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-492292
2025-03-19,Healthcare,Expense,144.54,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-209627
2025-03-01,Groceries,Expense,334.21,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-427040
2025-09-24,Dining,Expense,198.34,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-559450
2025-06-13,Entertainment,Expense,36.2,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-123682
2025-12-13,Salary,Income,2560.01,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-678719
2025-08-07,Healthcare,Expense,383.8,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-760351
2025-07-22,Cybersecurity,Expense,21.38,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-571413
2025-01-03,Cybersecurity,Expense,284.85,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-888870
2025-10-23,Groceries,Expense,49.68,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-483561
2025-02-28,Entertainment,Expense,112.32,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-725969
2025-10-28,Cybersecurity,Expense,54.55,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-747351
2025-11-11,Tech,Expense,240.17,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-223586
2025-04-04,Groceries,Expense,155.59,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-538555
2025-08-05,Cybersecurity,Expense,82.44,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-681868
2025-03-13,Tech,Expense,82.97,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-476479
2025-03-11,Gift,Income,86.1,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-529008
2025-12-30,Cybersecurity,Expense,337.56,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-186686
2025-05-30,Dining,Expense,22.75,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-276379
2025-10-09,Entertainment,Expense,209.21,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-380901
2025-10-05,Transport,Expense,330.82,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-672892
2025-02-22,Cybersecurity,Expense,297.04,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-133796
2026-03-18,Transport,Expense,328.52,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-913308
2026-02-20,Dining,Expense,297.67,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-274044
2026-02-21,Dining,Expense,90.71,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-658136
2025-03-28,Healthcare,Expense,136.22,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-700556
2025-12-14,Healthcare,Expense,327.92,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-162165
2025-12-26,Freelance,Income,347.77,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-845951
2026-01-25,Dining,Expense,338.99,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-249077
2025-11-18,Tech,Expense,171.55,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-764406
2025-07-26,Groceries,Expense,211.09,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-576782
2025-10-25,Investments,Income,10.96,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-765678
2026-03-12,Transport,Expense,34.7,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-328411
2025-09-11,Freelance,Income,114.73,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-673896
2026-02-08,Entertainment,Expense,144.06,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-204411
2025-01-09,Entertainment,Expense,58.45,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-578693
2025-04-14,Cybersecurity,Expense,398.32,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-266699
2025-02-17,Investments,Income,265.29,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-489906
2025-01-27,Utilities,Expense,164.57,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-550081
2025-01-01,Groceries,Expense,93.23,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-722518
2025-01-05,Entertainment,Expense,13.14,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-542828
2025-02-06,Entertainment,Expense,99.29,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-208214
2025-03-12,Tech,Expense,159.26,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-171734
2025-11-09,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-468247
2025-07-30,Utilities,Expense,250.27,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-190898
2026-01-21,Freelance,Income,58.03,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-550246
2025-05-07,Utilities,Expense,118.02,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-680278
2026-02-03,Tech,Expense,377.1,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-315425
